AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-05-27,67001,ALBA ADRIATICA,TE,761,5499
2021-05-27,67002,ANCARANO,TE,185,764
2021-05-27,67003,ARSITA,TE,67,415
2021-05-27,67004,ATRI,TE,800,8600
2021-05-27,67005,BASCIANO,TE,260,1654
2021-05-27,67006,BELLANTE,TE,535,4010
2021-05-27,67007,BISENTI,TE,175,1193
2021-05-27,67008,CAMPLI,TE,679,4773
2021-05-27,67009,CANZANO,TE,182,1290
2021-05-27,67010,CASTEL CASTAGNA,TE,57,209
2021-05-27,67011,CASTELLALTO,TE,740,4871
2021-05-27,67012,CASTELLI,TE,98,565
2021-05-27,67013,CASTIGLIONE MESSER RAIMONDO,TE,136,1349
2021-05-27,67014,CASTILENTI,TE,165,956
2021-05-27,67015,CELLINO ATTANASIO,TE,218,1174
2021-05-27,67016,CERMIGNANO,TE,213,1071
2021-05-27,67017,CIVITELLA DEL TRONTO,TE,544,3226
2021-05-27,67018,COLLEDARA,TE,141,1125
2021-05-27,67019,COLONNELLA,TE,372,1332
2021-05-27,67020,CONTROGUERRA,TE,132,1122
2021-05-27,67021,CORROPOLI,TE,303,2358
2021-05-27,67022,CORTINO,TE,42,321
2021-05-27,67023,CROGNALETO,TE,217,1067
2021-05-27,67024,FANO ADRIANO,TE,15,160
2021-05-27,67025,GIULIANOVA,TE,2143,15726
2021-05-27,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,491,3088
2021-05-27,67047,MARTINSICURO,TE,1369,6530
2021-05-27,67027,MONTEFINO,TE,82,569
2021-05-27,67028,MONTORIO AL VOMANO,TE,1077,6318
2021-05-27,67029,MORRO D'ORO,TE,417,1955
2021-05-27,67030,MOSCIANO SANT'ANGELO,TE,717,5483
2021-05-27,67031,NERETO,TE,472,3791
2021-05-27,67032,NOTARESCO,TE,558,3441
2021-05-27,67033,PENNA SANT'ANDREA,TE,126,963
2021-05-27,67034,PIETRACAMELA,TE,3,87
2021-05-27,67035,PINETO,TE,1040,7845
2021-05-27,67036,ROCCA SANTA MARIA,TE,70,489
2021-05-27,67037,ROSETO DEGLI ABRUZZI,TE,1711,12486
2021-05-27,67038,SANT'EGIDIO ALLA VIBRATA,TE,754,4428
2021-05-27,67039,SANT'OMERO,TE,393,3717
2021-05-27,67040,SILVI,TE,976,6615
2021-05-27,67041,TERAMO,TE,4473,52508
2021-05-27,67042,TORANO NUOVO,TE,121,882
2021-05-27,67043,TORRICELLA SICURA,TE,290,2338
2021-05-27,67044,TORTORETO,TE,818,6204
2021-05-27,67045,TOSSICIA,TE,115,842
2021-05-27,67046,VALLE CASTELLANA,TE,73,305
