AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-07-15,67001,ALBA ADRIATICA,TE,778,5515
2021-07-15,67002,ANCARANO,TE,193,781
2021-07-15,67003,ARSITA,TE,67,415
2021-07-15,67004,ATRI,TE,801,8608
2021-07-15,67005,BASCIANO,TE,268,1658
2021-07-15,67006,BELLANTE,TE,547,4024
2021-07-15,67007,BISENTI,TE,175,1193
2021-07-15,67008,CAMPLI,TE,682,4783
2021-07-15,67009,CANZANO,TE,187,1294
2021-07-15,67010,CASTEL CASTAGNA,TE,57,210
2021-07-15,67011,CASTELLALTO,TE,755,4886
2021-07-15,67012,CASTELLI,TE,101,565
2021-07-15,67013,CASTIGLIONE MESSER RAIMONDO,TE,136,1350
2021-07-15,67014,CASTILENTI,TE,165,957
2021-07-15,67015,CELLINO ATTANASIO,TE,218,1174
2021-07-15,67016,CERMIGNANO,TE,215,1074
2021-07-15,67017,CIVITELLA DEL TRONTO,TE,549,3232
2021-07-15,67018,COLLEDARA,TE,163,1130
2021-07-15,67019,COLONNELLA,TE,380,1339
2021-07-15,67020,CONTROGUERRA,TE,133,1122
2021-07-15,67021,CORROPOLI,TE,311,2360
2021-07-15,67022,CORTINO,TE,42,323
2021-07-15,67023,CROGNALETO,TE,219,1069
2021-07-15,67024,FANO ADRIANO,TE,15,161
2021-07-15,67025,GIULIANOVA,TE,2175,15777
2021-07-15,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,495,3091
2021-07-15,67047,MARTINSICURO,TE,1405,6556
2021-07-15,67027,MONTEFINO,TE,82,570
2021-07-15,67028,MONTORIO AL VOMANO,TE,1089,6363
2021-07-15,67029,MORRO D'ORO,TE,419,1960
2021-07-15,67030,MOSCIANO SANT'ANGELO,TE,723,5503
2021-07-15,67031,NERETO,TE,476,3794
2021-07-15,67032,NOTARESCO,TE,563,3450
2021-07-15,67033,PENNA SANT'ANDREA,TE,127,967
2021-07-15,67034,PIETRACAMELA,TE,3,87
2021-07-15,67035,PINETO,TE,1041,7853
2021-07-15,67036,ROCCA SANTA MARIA,TE,70,490
2021-07-15,67037,ROSETO DEGLI ABRUZZI,TE,1734,12518
2021-07-15,67038,SANT'EGIDIO ALLA VIBRATA,TE,778,4470
2021-07-15,67039,SANT'OMERO,TE,400,3725
2021-07-15,67040,SILVI,TE,977,6622
2021-07-15,67041,TERAMO,TE,4584,52854
2021-07-15,67042,TORANO NUOVO,TE,128,889
2021-07-15,67043,TORRICELLA SICURA,TE,293,2348
2021-07-15,67044,TORTORETO,TE,829,6217
2021-07-15,67045,TOSSICIA,TE,122,847
2021-07-15,67046,VALLE CASTELLANA,TE,73,305
